,employee_id,last_name,E_MAIL,rfc_number,submit_date_ut,ACTION_LABEL_EN
1721,1029,Yasm_mao_1029,E_MAIL_1029@company.com,S1611-1066,2016-11-22 07:57:43.660,Vérification
1722,1029,Yasm_mao_1029,E_MAIL_1029@company.com,S1611-1066,2016-11-22 07:57:43.660,Validation demandeur
1723,1029,Yasm_mao_1029,E_MAIL_1029@company.com,S1611-1066,2016-11-22 07:57:43.660,Send Email
1724,612,Auro_eau_612,E_MAIL_612@company.com,S1611-1053,2016-11-22 07:55:27.400,Creation
1725,612,Auro_eau_612,E_MAIL_612@company.com,S1611-1053,2016-11-22 07:55:27.400,Drafts
1726,612,Auro_eau_612,E_MAIL_612@company.com,S1611-1053,2016-11-22 07:55:27.400,Requestor notification
1727,612,Auro_eau_612,E_MAIL_612@company.com,S1611-1053,2016-11-22 07:55:27.400,Ré-initialisation
1728,612,Auro_eau_612,E_MAIL_612@company.com,S1611-1053,2016-11-22 07:55:27.400,Validation du demandeur
1729,612,Auro_eau_612,E_MAIL_612@company.com,S1611-1053,2016-11-22 07:55:27.400,Send Email
1730,7968,Mani_ard_7968,E_MAIL_7968@company.com,S1611-1052,2016-11-22 07:46:38.000,Call
1731,2129,Juli_ski_2129,E_MAIL_2129@company.com,S1611-1050,2016-11-22 07:19:08.930,Front Office
1732,2129,Juli_ski_2129,E_MAIL_2129@company.com,S1611-1050,2016-11-22 07:19:08.930,Qualification
1733,2129,Juli_ski_2129,E_MAIL_2129@company.com,S1611-1050,2016-11-22 07:19:08.930,Requalification
1734,2129,Juli_ski_2129,E_MAIL_2129@company.com,S1611-1050,2016-11-22 07:19:08.930,Notification prise en compte demandeur
1735,2129,Juli_ski_2129,E_MAIL_2129@company.com,S1611-1050,2016-11-22 07:19:08.930,Processing your request
1736,2129,Juli_ski_2129,E_MAIL_2129@company.com,S1611-1050,2016-11-22 07:19:08.930,Vérification
1737,2129,Juli_ski_2129,E_MAIL_2129@company.com,S1611-1050,2016-11-22 07:19:08.930,Validation demandeur
1738,2129,Juli_ski_2129,E_MAIL_2129@company.com,S1611-1050,2016-11-22 07:19:08.930,Send Email
1739,1129,Fran_ard_1129,E_MAIL_1129@company.com,S1611-1049,2016-11-22 07:09:38.000,Call
1740,189,Fabr_tit_189,E_MAIL_189@company.com,I1611-0822,2016-11-22 07:05:28.000,Call
1741,189,Fabr_tit_189,E_MAIL_189@company.com,I1611-0822,2016-11-22 07:05:28.000,Requestor notification
1742,189,Fabr_tit_189,E_MAIL_189@company.com,I1611-0822,2016-11-22 07:05:28.000,Analyse et résolution
1743,189,Fabr_tit_189,E_MAIL_189@company.com,I1611-0822,2016-11-22 07:05:28.000,Fermeture du ticket
1744,189,Fabr_tit_189,E_MAIL_189@company.com,I1611-0822,2016-11-22 07:05:28.000,Validation demandeur
1745,189,Fabr_tit_189,E_MAIL_189@company.com,I1611-0822,2016-11-22 07:05:28.000,Send Email
1746,8643,Paul_lle_8643,E_MAIL_8643@company.com,S1611-1048,2016-11-22 06:55:45.000,Call
1747,8643,Paul_lle_8643,E_MAIL_8643@company.com,S1611-1048,2016-11-22 06:55:45.000,Requestor notification
1748,833,Chri_and_833,E_MAIL_833@company.com,S1611-1047,2016-11-22 06:30:44.643,Creation
1749,833,Chri_and_833,E_MAIL_833@company.com,S1611-1047,2016-11-22 06:30:44.643,Drafts
1750,833,Chri_and_833,E_MAIL_833@company.com,S1611-1047,2016-11-22 06:30:44.643,Notification prise en compte demandeur
1751,833,Chri_and_833,E_MAIL_833@company.com,S1611-1047,2016-11-22 06:30:44.643,Installation de la boite mail sur le poste
1752,833,Chri_and_833,E_MAIL_833@company.com,S1611-1047,2016-11-22 06:30:44.643,Send Email
1753,833,Chri_and_833,E_MAIL_833@company.com,S1611-1046,2016-11-22 06:27:23.967,Creation
1754,833,Chri_and_833,E_MAIL_833@company.com,S1611-1046,2016-11-22 06:27:23.967,Drafts
1755,833,Chri_and_833,E_MAIL_833@company.com,S1611-1046,2016-11-22 06:27:23.967,Notification prise en compte demandeur
1756,833,Chri_and_833,E_MAIL_833@company.com,S1611-1046,2016-11-22 06:27:23.967,Installation de la boite mail sur le poste
1757,833,Chri_and_833,E_MAIL_833@company.com,S1611-1046,2016-11-22 06:27:23.967,Send Email
1758,833,Chri_and_833,E_MAIL_833@company.com,S1611-1045,2016-11-22 06:22:41.397,Creation
1759,833,Chri_and_833,E_MAIL_833@company.com,S1611-1045,2016-11-22 06:22:41.397,Drafts
1760,833,Chri_and_833,E_MAIL_833@company.com,S1611-1045,2016-11-22 06:22:41.397,Notification prise en compte demandeur
1761,833,Chri_and_833,E_MAIL_833@company.com,S1611-1045,2016-11-22 06:22:41.397,Installation de la boite mail sur le poste
1762,833,Chri_and_833,E_MAIL_833@company.com,S1611-1045,2016-11-22 06:22:41.397,Send Email
1763,833,Chri_and_833,E_MAIL_833@company.com,S1611-1045,2016-11-22 06:22:41.397,Cancellation / Closure
1764,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0820,2016-11-22 05:22:26.723,Creation
1765,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0820,2016-11-22 05:22:26.723,Drafts
1766,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0820,2016-11-22 05:22:26.723,Qualification
1767,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0820,2016-11-22 05:22:26.723,Requalification
1768,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0820,2016-11-22 05:22:26.723,Requestor notification
1769,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0820,2016-11-22 05:22:26.723,Analyse et résolution
1770,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0820,2016-11-22 05:22:26.723,Send Email
1771,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0820,2016-11-22 05:22:26.723,Fermeture du ticket
1772,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0820,2016-11-22 05:22:26.723,Validation demandeur
1773,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0820,2016-11-22 05:22:26.723,Send Email
1774,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0819,2016-11-22 05:18:18.930,Creation
1775,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0819,2016-11-22 05:18:18.930,Drafts
1776,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0819,2016-11-22 05:18:18.930,Qualification
1777,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0819,2016-11-22 05:18:18.930,Requalification
1778,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0819,2016-11-22 05:18:18.930,Requestor notification
1779,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0819,2016-11-22 05:18:18.930,Analyse et résolution
1780,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0819,2016-11-22 05:18:18.930,Send Email
1781,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0819,2016-11-22 05:18:18.930,Fermeture du ticket
1782,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0819,2016-11-22 05:18:18.930,Validation demandeur
1783,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0819,2016-11-22 05:18:18.930,Send Email
1784,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1040,2016-11-21 16:40:57.490,Creation
1785,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1040,2016-11-21 16:40:57.490,Drafts
1786,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1040,2016-11-21 16:40:57.490,Notification prise en compte demandeur
1787,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1040,2016-11-21 16:40:57.490,Processing your request
1788,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1040,2016-11-21 16:40:57.490,Delete the Contents of a Service
1789,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1040,2016-11-21 16:40:57.490,Requalification
1790,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1040,2016-11-21 16:40:57.490,Notification prise en compte demandeur
1791,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1040,2016-11-21 16:40:57.490,Installation de la boite mail sur le poste
1792,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1040,2016-11-21 16:40:57.490,Send Email
1793,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1039,2016-11-21 16:40:08.733,Creation
1794,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1039,2016-11-21 16:40:08.733,Drafts
1795,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1039,2016-11-21 16:40:08.733,Notification prise en compte demandeur
1796,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1039,2016-11-21 16:40:08.733,Processing your request
1797,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1039,2016-11-21 16:40:08.733,Assignment
1798,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1039,2016-11-21 16:40:08.733,Vérification
1799,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1039,2016-11-21 16:40:08.733,Validation demandeur
1800,8954,Jean_nry_8954,E_MAIL_8954@company.com,S1611-1039,2016-11-21 16:40:08.733,Send Email
1801,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1038,2016-11-21 15:56:12.000,Call
1802,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1038,2016-11-21 15:56:12.000,Notification prise en compte demandeur
1803,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1038,2016-11-21 15:56:12.000,Installation de la boite mail sur le poste
1804,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1038,2016-11-21 15:56:12.000,Send Email
1805,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1038,2016-11-21 15:56:12.000,Vérification
1806,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1038,2016-11-21 15:56:12.000,Validation demandeur
1807,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1038,2016-11-21 15:56:12.000,Send Email
1808,987,Virg_rre_987,E_MAIL_987@company.com,S1611-1037,2016-11-21 15:52:29.000,Call
1809,798,Stép_lle_798,E_MAIL_798@company.com,I1611-0815,2016-11-21 15:18:18.000,Call Reception
1810,798,Stép_lle_798,E_MAIL_798@company.com,I1611-0815,2016-11-21 15:18:18.000,Requestor notification
1811,798,Stép_lle_798,E_MAIL_798@company.com,I1611-0815,2016-11-21 15:18:18.000,Analyse et résolution
1812,798,Stép_lle_798,E_MAIL_798@company.com,I1611-0815,2016-11-21 15:18:18.000,Send Email
1813,798,Stép_lle_798,E_MAIL_798@company.com,I1611-0815,2016-11-21 15:18:18.000,Anticipated closing
1814,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1036,2016-11-21 15:16:09.993,Creation
1815,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1036,2016-11-21 15:16:09.993,Drafts
1816,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1036,2016-11-21 15:16:09.993,Notification prise en compte demandeur
1817,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1036,2016-11-21 15:16:09.993,Processing your request
1818,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1036,2016-11-21 15:16:09.993,Processing your request
1819,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1036,2016-11-21 15:16:09.993,Processing your request
1820,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1036,2016-11-21 15:16:09.993,Anticipated closing
1821,552,Mari_uet_552,E_MAIL_552@company.com,I1611-0813,2016-11-21 15:10:11.000,Call
1822,552,Mari_uet_552,E_MAIL_552@company.com,I1611-0813,2016-11-21 15:10:11.000,Requestor notification
1823,552,Mari_uet_552,E_MAIL_552@company.com,I1611-0813,2016-11-21 15:10:11.000,Analyse et résolution
1824,552,Mari_uet_552,E_MAIL_552@company.com,I1611-0813,2016-11-21 15:10:11.000,Fermeture du ticket
1825,552,Mari_uet_552,E_MAIL_552@company.com,I1611-0813,2016-11-21 15:10:11.000,Validation demandeur
1826,552,Mari_uet_552,E_MAIL_552@company.com,I1611-0813,2016-11-21 15:10:11.000,Send Email
1827,574,Clai_lat_574,E_MAIL_574@company.com,I1611-0812,2016-11-21 15:08:26.000,Call
1828,574,Clai_lat_574,E_MAIL_574@company.com,I1611-0812,2016-11-21 15:08:26.000,Requestor notification
1829,2128,Juli_eau_2128,E_MAIL_2128@company.com,I1611-0811,2016-11-21 14:55:26.000,Call Reception
1830,2128,Juli_eau_2128,E_MAIL_2128@company.com,I1611-0811,2016-11-21 14:55:26.000,Requestor notification
1831,2128,Juli_eau_2128,E_MAIL_2128@company.com,I1611-0811,2016-11-21 14:55:26.000,Analyse et résolution
1832,2128,Juli_eau_2128,E_MAIL_2128@company.com,I1611-0811,2016-11-21 14:55:26.000,Send Email
1833,2128,Juli_eau_2128,E_MAIL_2128@company.com,I1611-0811,2016-11-21 14:55:26.000,Fermeture du ticket
1834,2128,Juli_eau_2128,E_MAIL_2128@company.com,I1611-0811,2016-11-21 14:55:26.000,Validation demandeur
1835,2128,Juli_eau_2128,E_MAIL_2128@company.com,I1611-0811,2016-11-21 14:55:26.000,Send Email
1836,8790,Anna_ier_8790,E_MAIL_8790@company.com,S1611-1035,2016-11-21 14:53:09.000,Call
1837,8790,Anna_ier_8790,E_MAIL_8790@company.com,S1611-1035,2016-11-21 14:53:09.000,Requestor notification
1838,956,Cami_ais_956,E_MAIL_956@company.com,I1611-0809,2016-11-21 14:50:22.000,Call
1839,956,Cami_ais_956,E_MAIL_956@company.com,I1611-0809,2016-11-21 14:50:22.000,Requestor notification
1840,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Call
1841,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Requestor notification
1842,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Analyse et résolution
1843,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Send Email
1844,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Reminder for Support Person
1845,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,[Etude technique]
1846,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Fermeture du ticket
1847,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Validation demandeur
1848,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Send Email
1849,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Information for Support Person
1850,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Assignment
1851,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Traitement du refus de validation
1852,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Send Email
1853,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Traitement du refus de validation
1854,1109,Step_son_1109,E_MAIL_1109@company.com,I1611-0807,2016-11-21 14:37:18.000,Traitement du refus de validation
1855,974,Domi_rel_974,E_MAIL_974@company.com,S1611-1034,2016-11-21 14:30:53.000,Call
1856,757,Fabr_ssé_757,E_MAIL_757@company.com,S1611-1033,2016-11-21 14:03:04.000,Call
1857,757,Fabr_ssé_757,E_MAIL_757@company.com,S1611-1033,2016-11-21 14:03:04.000,Requestor notification
1858,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1032,2016-11-21 13:50:49.000,Call
1859,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1032,2016-11-21 13:50:49.000,Notification prise en compte demandeur
1860,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1032,2016-11-21 13:50:49.000,Installation de la boite mail sur le poste
1861,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1032,2016-11-21 13:50:49.000,Send Email
1862,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1032,2016-11-21 13:50:49.000,Vérification
1863,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1032,2016-11-21 13:50:49.000,Validation demandeur
1864,655,Cath_ier_655,E_MAIL_655@company.com,S1611-1032,2016-11-21 13:50:49.000,Send Email
1865,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,Creation
1866,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,Drafts
1867,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,Notification prise en compte demandeur
1868,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,[APPS_Valideur Hierarchique]
1869,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,[Validation hiérarchique]
1870,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,Send Email
1871,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,[APPS_Valideur RH]
1872,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,[Validation RH]
1873,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,Send Email
1874,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,Traitement de la demande
1875,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,Vérification Opération
1876,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,Validation demandeur
1877,8884,Phil_ure_8884,E_MAIL_8884@company.com,S1611-1031,2016-11-21 13:48:00.410,Send Email
1878,2195,Fabr_ont_2195,E_MAIL_2195@company.com,S1611-1029,2016-11-21 13:42:54.000,Call
1879,2195,Fabr_ont_2195,E_MAIL_2195@company.com,S1611-1029,2016-11-21 13:42:54.000,Requestor notification
1880,492,Nadi_hay_492,E_MAIL_492@company.com,I1611-0800,2016-11-21 13:42:05.000,Call
1881,492,Nadi_hay_492,E_MAIL_492@company.com,I1611-0800,2016-11-21 13:42:05.000,Requestor notification
1882,492,Nadi_hay_492,E_MAIL_492@company.com,I1611-0800,2016-11-21 13:42:05.000,Analyse et résolution
1883,492,Nadi_hay_492,E_MAIL_492@company.com,I1611-0800,2016-11-21 13:42:05.000,Send Email
1884,492,Nadi_hay_492,E_MAIL_492@company.com,I1611-0800,2016-11-21 13:42:05.000,Analyse et résolution
1885,492,Nadi_hay_492,E_MAIL_492@company.com,I1611-0800,2016-11-21 13:42:05.000,Analyse et résolution
1886,492,Nadi_hay_492,E_MAIL_492@company.com,I1611-0800,2016-11-21 13:42:05.000,Fermeture du ticket
1887,492,Nadi_hay_492,E_MAIL_492@company.com,I1611-0800,2016-11-21 13:42:05.000,Validation demandeur
1888,492,Nadi_hay_492,E_MAIL_492@company.com,I1611-0800,2016-11-21 13:42:05.000,Send Email
1889,492,Nadi_hay_492,E_MAIL_492@company.com,I1611-0800,2016-11-21 13:42:05.000,Notification to requesting Person
1890,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1026,2016-11-21 13:39:19.693,Creation
1891,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1026,2016-11-21 13:39:19.693,Drafts
1892,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1026,2016-11-21 13:39:19.693,Notification prise en compte demandeur
1893,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1026,2016-11-21 13:39:19.693,Installation de la boite mail sur le poste
1894,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1026,2016-11-21 13:39:19.693,Send Email
1895,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1026,2016-11-21 13:39:19.693,Assignment
1896,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1026,2016-11-21 13:39:19.693,Vérification
1897,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1026,2016-11-21 13:39:19.693,Validation demandeur
1898,977,Cori_gan_977,E_MAIL_977@company.com,S1611-1026,2016-11-21 13:39:19.693,Send Email
1899,518,Phil_Job_518,E_MAIL_518@company.com,S1611-1025,2016-11-21 13:38:50.000,Call
1900,2292,Yann_bin_2292,E_MAIL_2292@company.com,S1611-1024,2016-11-21 13:38:06.257,Creation
1901,2292,Yann_bin_2292,E_MAIL_2292@company.com,S1611-1024,2016-11-21 13:38:06.257,Drafts
1902,2292,Yann_bin_2292,E_MAIL_2292@company.com,S1611-1024,2016-11-21 13:38:06.257,Notification prise en compte demandeur
1903,2292,Yann_bin_2292,E_MAIL_2292@company.com,S1611-1024,2016-11-21 13:38:06.257,Installation de la boite mail sur le poste
1904,2292,Yann_bin_2292,E_MAIL_2292@company.com,S1611-1024,2016-11-21 13:38:06.257,Send Email
1905,2292,Yann_bin_2292,E_MAIL_2292@company.com,S1611-1024,2016-11-21 13:38:06.257,Vérification
1906,2292,Yann_bin_2292,E_MAIL_2292@company.com,S1611-1024,2016-11-21 13:38:06.257,Validation demandeur
1907,2292,Yann_bin_2292,E_MAIL_2292@company.com,S1611-1024,2016-11-21 13:38:06.257,Send Email
1908,2292,Yann_bin_2292,E_MAIL_2292@company.com,S1611-1027,2016-11-21 13:13:30.000,Call
1909,2292,Yann_bin_2292,E_MAIL_2292@company.com,S1611-1027,2016-11-21 13:13:30.000,Requestor notification
1910,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Creation
1911,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Drafts
1912,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Notification prise en compte demandeur
1913,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Processing your request
1914,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Incoming user call
1915,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Incoming user call
1916,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Delete the Contents of a Service
1917,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Requalification
1918,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Requestor notification
1919,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Analyse et résolution
1920,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Internal comment
1921,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Incoming user call
1922,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Analyse et résolution
1923,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Analyse et résolution
1924,8664,Morg_aud_8664,E_MAIL_8664@company.com,I1611-0808,2016-11-21 12:48:13.333,Fermeture du ticket
